model year,make,model,vehicle class,engine size (l),cylinders,transmission,fuel type,fuel consumption city (l/100 km),fuel consumption hwy (l/100 km),fuel consumption comb (l/100 km),fuel consumption comb (mpg),co2 emissions (g/km),co2 rating,smog rating
2020,Honda,Civic Type R,Full-size,2.0,4,M6,Z,10.5,8.4,9.6,29,223,5,3
2020,Honda,CR-V,SUV: Small,1.5,4,AV,X,8.3,7.0,7.7,37,180,7,6
2020,Honda,CR-V AWD,SUV: Small,1.5,4,AV,X,8.7,7.4,8.1,35,189,6,6
2020,Honda,Fit,Station wagon: Small,1.5,4,AV,X,7.0,5.9,6.5,43,151,8,7
2020,Honda,Fit,Station wagon: Small,1.5,4,AV7,X,7.6,6.5,7.0,40,166,7,7
2020,Honda,Fit,Station wagon: Small,1.5,4,M6,X,8.1,6.6,7.4,38,174,7,3
2020,Honda,HR-V,Station wagon: Small,1.8,4,AV,X,8.4,7.0,7.8,36,181,7,5
2020,Honda,HR-V AWD,Station wagon: Small,1.8,4,AV,X,8.8,7.5,8.2,34,193,6,5
2020,Honda,HR-V AWD,Station wagon: Small,1.8,4,AV7,X,9.1,7.7,8.5,33,200,6,5
2020,Honda,Insight EX/Touring,Mid-size,1.5,4,AV,X,4.6,5.3,4.9,58,115,10,7
2020,Honda,Odyssey,Minivan,3.5,6,AS10,X,12.2,8.5,10.6,27,248,4,5
2020,Honda,Passport AWD,SUV: Small,3.5,6,AS9,X,12.5,9.8,11.3,25,265,4,3
2020,Honda,Pilot AWD,SUV: Small,3.5,6,A6,X,13.0,9.3,11.3,25,266,4,3
2020,Honda,Pilot AWD,SUV: Small,3.5,6,AS9,X,12.4,9.3,11.0,26,257,4,3
2020,Honda,Ridgeline AWD,Pickup truck: Standard,3.5,6,AS9,X,12.6,10.0,11.4,25,269,4,3
2020,Hyundai,Accent,Compact,1.6,4,AV,X,7.3,6.0,6.7,42,160,8,3
2020,Hyundai,Accent,Compact,1.6,4,M6,X,7.8,6.1,7.0,40,168,7,3
2020,Hyundai,Elantra,Mid-size,1.6,4,AM7,X,8.9,7.0,8.1,35,192,6,5
2020,Hyundai,Elantra,Mid-size,1.6,4,M6,X,10.1,7.6,9.0,31,214,5,5
2020,Hyundai,Elantra,Mid-size,2.0,4,AV,X,7.8,5.6,6.8,42,161,8,5
2020,Hyundai,Elantra,Mid-size,2.0,4,M6,X,9.1,6.3,7.9,36,187,7,5
2020,Hyundai,Elantra GT,Full-size,1.6,4,AM7,X,9.7,7.4,8.6,33,205,6,5
2020,Hyundai,Elantra GT,Full-size,1.6,4,M6,X,10.3,7.9,9.2,31,218,5,5
2020,Hyundai,Elantra GT,Full-size,2.0,4,AS6,X,9.4,7.1,8.4,34,199,6,5
2020,Hyundai,Elantra GT,Full-size,2.0,4,M6,X,9.8,7.4,8.7,32,207,6,5
2020,Hyundai,IONIQ,Full-size,1.6,4,AM6,X,4.2,4.2,4.2,67,99,10,7
2020,Hyundai,IONIQ Blue,Full-size,1.6,4,AM6,X,4.2,4.0,4.1,69,96,10,7
2020,Hyundai,Kona,SUV: Small,2.0,4,AS6,X,8.6,7.0,7.9,36,187,7,5
2020,Hyundai,Kona AWD,SUV: Small,1.6,4,AM7,X,9.0,8.0,8.6,33,201,6,5
2020,Hyundai,Kona AWD,SUV: Small,2.0,4,AS6,X,9.2,7.8,8.6,33,202,6,5
2020,Hyundai,Palisade,SUV: Standard,3.8,6,AS8,X,11.9,8.8,10.5,27,250,4,5
2020,Hyundai,Palisade AWD,SUV: Standard,3.8,6,AS8,X,12.3,9.6,11.1,25,265,4,5
2020,Hyundai,Santa Fe,SUV: Small,2.4,4,AS8,X,10.8,8.0,9.6,29,225,5,5
2020,Hyundai,Santa Fe AWD,SUV: Small,2.0,4,AS8,X,12.0,9.2,10.7,26,255,4,5
2020,Hyundai,Santa Fe AWD,SUV: Small,2.4,4,AS8,X,11.3,8.8,10.1,28,238,5,5
2020,Hyundai,Sonata,Full-size,1.6,4,AS8,X,8.6,6.6,7.7,37,181,7,5
2020,Hyundai,Sonata,Full-size,2.5,4,AS8,X,8.8,6.4,7.7,37,182,7,7
2020,Hyundai,Sonata Hybrid,Full-size,2.0,4,AM6,X,5.3,4.6,5.0,56,117,10,7
2020,Hyundai,Tucson,SUV: Small,2.0,4,AS6,X,10.0,7.9,9.1,31,216,5,5
2020,Hyundai,Tucson AWD,SUV: Small,2.0,4,AS6,X,10.8,9.2,10.1,28,239,5,5
2020,Hyundai,Tucson AWD,SUV: Small,2.4,4,AS6,X,11.0,9.1,10.1,28,241,5,5
2020,Hyundai,Veloster Turbo,Compact,1.6,4,AM7,X,8.5,6.9,7.8,36,184,7,5
2020,Hyundai,Veloster Turbo,Compact,1.6,4,M6,X,9.4,7.0,8.3,34,196,6,5
2020,Hyundai,Veloster,Compact,2.0,4,AS6,X,9.1,7.1,8.2,34,193,6,5
2020,Hyundai,Veloster N,Compact,2.0,4,M6,Z,10.6,8.3,9.5,30,226,5,3
2020,Hyundai,Venue,Mid-size,1.6,4,AV,X,8.0,7.0,7.5,38,178,7,5
2020,Hyundai,Venue,Mid-size,1.6,4,M6,X,8.6,6.8,7.8,36,184,7,5
2020,Infiniti,Q50 AWD,Mid-size,3.0,6,AS7,Z,12.5,8.7,10.8,26,254,4,3
2020,Infiniti,Q50 AWD Red Sport,Mid-size,3.0,6,AS7,Z,12.5,9.3,11.1,25,261,4,3
2020,Infiniti,Q60 AWD,Subcompact,3.0,6,AS7,Z,12.3,8.7,10.7,26,251,4,3
2020,Infiniti,Q60 AWD Red Sport,Subcompact,3.0,6,AS7,Z,12.5,9.2,11.0,26,259,4,3
2020,Infiniti,QX50 AWD,SUV: Small,2.0,4,AV8,Z,10.8,8.3,9.7,29,228,5,5
2020,Infiniti,QX60 AWD,SUV: Small,3.5,6,AV7,Z,12.5,9.0,10.9,26,257,4,3
2020,Infiniti,QX80 4WD,SUV: Standard,5.6,8,AS7,Z,17.8,12.3,15.3,18,360,2,3
2020,Jaguar,E-PACE P250,SUV: Small,2.0,4,AS9,Z,11.0,8.4,9.8,29,231,5,7
2020,Jaguar,E-PACE P300,SUV: Small,2.0,4,AS9,Z,11.2,8.6,10.1,28,236,5,7
2020,Jaguar,F-PACE 25t,SUV: Small,2.0,4,AS8,Z,10.7,8.8,9.9,29,227,5,7
2020,Jaguar,F-PACE 30t,SUV: Small,2.0,4,AS8,Z,10.9,8.7,9.9,29,232,5,7
2020,Jaguar,F-PACE S,SUV: Small,3.0,6,AS8,Z,13.3,10.0,11.8,24,277,4,7
2020,Jaguar,F-PACE SVR,SUV: Small,5.0,8,AS8,Z,14.5,11.0,12.9,22,303,3,3
2020,Jaguar,F-TYPE P300 Convertible,Two-seater,2.0,4,AS8,Z,10.2,7.8,9.2,31,215,5,7
2020,Jaguar,F-TYPE Convertible,Two-seater,3.0,6,AS8,Z,11.9,8.5,10.4,27,242,5,7
2020,Jaguar,F-TYPE Convertible R-Dynamic,Two-seater,3.0,6,AS8,Z,12.4,8.8,10.8,26,253,4,7
2020,Jaguar,F-TYPE Convertible R-Dynamic AWD,Two-seater,3.0,6,AS8,Z,13.0,9.2,11.3,25,265,4,7
2020,Jaguar,F-TYPE R AWD Convertible,Two-seater,5.0,8,AS8,Z,15.2,9.8,12.7,22,299,3,3
2020,Jaguar,F-TYPE SVR AWD Convertible,Two-seater,5.0,8,AS8,Z,15.2,9.8,12.7,22,299,3,3
2020,Jaguar,F-TYPE P300 Coupe,Two-seater,2.0,4,AS8,Z,10.2,7.8,9.2,31,215,5,7
2020,Jaguar,F-TYPE Coupe,Two-seater,3.0,6,AS8,Z,11.9,8.5,10.4,27,242,5,7
2020,Jaguar,F-TYPE Coupe R-Dynamic,Two-seater,3.0,6,AS8,Z,12.4,8.8,10.8,26,253,4,7
2020,Jaguar,F-TYPE Coupe R-Dynamic AWD,Two-seater,3.0,6,AS8,Z,13.0,9.2,11.3,25,265,4,7
2020,Jaguar,F-TYPE R AWD Coupe,Two-seater,5.0,8,AS8,Z,15.2,9.8,12.7,22,299,3,3
2020,Jaguar,F-TYPE SVR AWD Coupe,Two-seater,5.0,8,AS8,Z,15.2,9.8,12.7,22,299,3,3
2020,Jaguar,XE P250 AWD,Compact,2.0,4,AS8,Z,9.8,6.9,8.5,33,200,6,7
2020,Jaguar,XE P300 AWD,Compact,2.0,4,AS8,Z,10.7,7.7,9.4,30,220,5,7
2020,Jaguar,XF 25t AWD,Mid-size,2.0,4,AS8,Z,10.1,7.2,8.8,32,207,6,7
2020,Jaguar,XF 30t AWD,Mid-size,2.0,4,AS8,Z,10.6,7.6,9.2,31,217,5,7
2020,Jaguar,XF S AWD,Mid-size,3.0,6,AS8,Z,12.0,8.4,10.4,27,243,5,7
2020,Jeep,Cherokee,SUV: Small,2.0,4,A9,X,10.4,7.6,9.1,31,214,5,5
2020,Jeep,Cherokee,SUV: Small,2.4,4,A9,X,10.8,7.6,9.3,30,219,5,6
2020,Jeep,Cherokee,SUV: Small,3.2,6,A9,X,11.9,8.2,10.2,28,240,5,5
2020,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2.0,4,A9,X,11.2,8.0,9.8,29,229,5,5
2020,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2.4,4,A9,X,11.2,8.0,9.8,29,230,5,6
2020,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,3.2,6,A9,X,12.2,8.6,10.6,27,249,4,5
2020,Jeep,Cherokee 4X4 Active Drive II,SUV: Small,2.0,4,A9,X,11.5,8.6,10.2,28,240,5,5
2020,Jeep,Cherokee 4X4 Active Drive II,SUV: Small,3.2,6,A9,X,12.8,9.0,11.1,25,259,4,5
2020,Jeep,Cherokee 4X4 Active Drive Lock,SUV: Small,2.0,4,A9,X,11.8,9.2,10.6,27,249,4,5
2020,Jeep,Cherokee 4X4 Active Drive Lock,SUV: Small,3.2,6,A9,X,12.9,9.9,11.6,24,269,4,5
2020,Jeep,Compass,SUV: Small,2.4,4,A6,X,10.6,7.6,9.3,30,218,5,6
2020,Jeep,Compass,SUV: Small,2.4,4,M6,X,10.4,7.3,9.0,31,211,5,3
2020,Jeep,Compass 4X4,SUV: Small,2.4,4,A9,X,10.8,7.8,9.5,30,222,5,6
2020,Jeep,Compass 4X4,SUV: Small,2.4,4,M6,X,10.8,7.6,9.4,30,221,5,3
2020,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,A8,X,13.7,10.7,12.3,23,290,3,5
2020,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,M6,X,14.3,10.4,12.6,22,296,3,5
2020,Jeep,Grand Cherokee 4X4,SUV: Standard,3.6,6,A8,X,12.7,9.6,11.3,25,265,4,7
2020,Jeep,Grand Cherokee 4X4,SUV: Standard,5.7,8,A8,X,16.7,10.9,14.1,20,331,3,3
2020,Jeep,Grand Cherokee 4X4 Trackhawk,SUV: Standard,6.2,8,A8,Z,20.9,13.8,17.7,16,413,1,1
2020,Jeep,Grand Cherokee 4X4 SRT,SUV: Standard,6.4,8,A8,Z,18.3,12.6,15.7,18,368,2,1
2020,Jeep,Renegade,SUV: Small,1.3,4,A9,X,9.8,7.4,8.7,32,204,6,6
2020,Jeep,Renegade,SUV: Small,2.4,4,A9,X,10.8,7.8,9.5,30,222,5,6
2020,Jeep,Renegade 4X4,SUV: Small,1.3,4,A9,X,10.1,8.1,9.2,31,216,5,6
2020,Jeep,Renegade 4X4 Trailhawk,SUV: Small,1.3,4,A9,X,10.8,8.7,9.9,29,230,5,6
2020,Jeep,Renegade 4X4,SUV: Small,2.4,4,A9,X,11.2,8.2,9.8,29,230,5,6
2020,Jeep,Wrangler 4X4,SUV: Small,2.0,4,A8,X,10.7,9.8,10.3,27,241,5,5
2020,Jeep,Wrangler 4X4,SUV: Small,3.6,6,A8,X,12.8,10.4,11.8,24,274,4,5
2020,Jeep,Wrangler 4X4 eTorque,SUV: Small,3.6,6,A8,X,12.0,9.8,11.0,26,259,4,5
2020,Jeep,Wrangler 4X4,SUV: Small,3.6,6,M6,X,13.7,9.6,11.8,24,277,4,5
2020,Jeep,Wrangler Unlimited 4X4,SUV: Small,2.0,4,A8,X,11.5,10.9,11.2,25,263,4,5
2020,Jeep,Wrangler Unlimited 4X4 eTorque,SUV: Small,2.0,4,A8,X,11.3,10.5,10.9,26,257,4,5
2020,Jeep,Wrangler Unlimited 4X4 EcoDiesel,SUV: Small,3.0,6,A8,D,10.6,8.1,9.5,30,255,4,1
2020,Jeep,Wrangler Unlimited 4X4,SUV: Small,3.6,6,A8,X,12.9,10.7,11.9,24,280,4,5
2020,Jeep,Wrangler Unlimited 4X4 eTorque,SUV: Small,3.6,6,A8,X,12.6,10.7,11.8,24,276,4,5
2020,Jeep,Wrangler Unlimited 4X4,SUV: Small,3.6,6,M6,X,13.8,10.1,12.2,23,285,3,5
2020,Kia,Forte,Mid-size,1.6,4,AM7,X,8.7,6.6,7.8,36,184,7,5
2020,Kia,Forte,Mid-size,2.0,4,AV,X,7.9,5.9,7.0,40,165,7,5
2020,Kia,Forte,Mid-size,2.0,4,M6,X,8.6,6.4,7.6,37,180,7,5
2020,Kia,Forte 5,Full-size,1.6,4,AM7,X,8.9,6.9,8.0,35,190,6,5
2020,Kia,Forte 5,Full-size,2.0,4,AV,X,8.0,6.0,7.1,40,169,7,5
2020,Kia,Niro,Station wagon: Small,1.6,4,AM6,X,4.6,5.1,4.8,59,114,10,7
2020,Kia,Niro FE,Station wagon: Small,1.6,4,AM6,X,4.5,4.8,4.7,60,110,10,7
2020,Kia,Niro Touring,Station wagon: Small,1.6,4,AM6,X,5.1,5.8,5.4,52,129,9,7
2020,Kia,Optima,Full-size,2.4,4,AS6,X,9.5,7.1,8.4,34,199,6,5
2020,Kia,Optima Hybrid,Mid-size,2.0,4,AM6,X,5.9,5.2,5.6,50,132,9,7
2020,Kia,Rio,Compact,1.6,4,AV,X,7.2,5.9,6.6,43,151,8,3
2020,Kia,Rio,Compact,1.6,4,M6,X,7.7,6.1,7.0,40,166,7,3
2020,Kia,Sedona,Minivan,3.3,6,AS8,X,12.7,9.9,11.5,25,271,4,5
2020,Kia,Sorento AWD,SUV: Small,2.4,4,AS6,X,11.2,9.0,10.2,28,242,5,5
2020,Kia,Sorento AWD,SUV: Small,3.3,6,AS8,X,12.3,9.5,11.1,25,261,4,5
2020,Kia,Soul,Station wagon: Small,2.0,4,AV,X,8.6,7.1,7.9,36,188,6,7
2020,Kia,Soul,Station wagon: Small,2.0,4,M6,X,9.6,7.6,8.7,32,206,6,5
2020,Kia,Sportage,SUV: Small,2.4,4,AS6,X,10.1,7.6,9.0,31,214,5,5
2020,Kia,Sportage AWD,SUV: Small,2.0,4,AS6,X,12.1,9.6,11.0,26,261,4,5
2020,Kia,Sportage AWD,SUV: Small,2.4,4,AS6,X,10.8,9.1,10.0,28,239,5,5
2020,Kia,Stinger AWD,Mid-size,3.3,6,AS8,Z,13.6,9.6,11.8,24,279,4,3
2020,Kia,Telluride AWD,SUV: Small,3.8,6,AS8,X,12.5,9.6,11.2,25,264,4,5
2020,Lamborghini,Aventador Coupe,Two-seater,6.5,12,AM7,Z,26.2,15.5,21.4,13,485,1,1
2020,Lamborghini,Aventador Roadster,Two-seater,6.5,12,AM7,Z,26.6,15.8,21.7,13,493,1,1
2020,Lamborghini,Aventador Sian Coupe,Two-seater,6.5,12,AM7,Z,28.1,16.6,22.9,12,535,1,1
2020,Lamborghini,Aventador Sian Roadster,Two-seater,6.5,12,AM7,Z,28.1,16.6,22.9,12,535,1,1
2020,Lamborghini,Huracan Coupe,Two-seater,5.2,10,AM7,Z,18.0,12.9,15.7,18,370,2,1
2020,Lamborghini,Huracan Coupe AWD,Two-seater,5.2,10,AM7,Z,18.0,12.9,15.7,18,370,2,1
2020,Lamborghini,Huracan Spyder,Two-seater,5.2,10,AM7,Z,18.0,12.9,15.7,18,370,2,1
2020,Lamborghini,Huracan Spyder AWD,Two-seater,5.2,10,AM7,Z,18.0,12.9,15.7,18,370,2,1
2020,Lamborghini,Urus,SUV: Standard,4.0,8,AS8,Z,19.2,14.1,16.9,17,384,1,3
2020,Land Rover,Discovery,SUV: Standard,3.0,6,AS8,Z,14.8,11.4,13.3,21,311,3,7
2020,Land Rover,Discovery Td6 Diesel,SUV: Standard,3.0,6,AS8,D,11.3,9.2,10.4,27,279,4,1
2020,Land Rover,Discovery Sport P250,SUV: Small,2.0,4,AS9,Z,12.6,9.7,11.3,25,266,4,7
2020,Land Rover,Discovery Sport P290,SUV: Small,2.0,4,AS9,Z,12.3,9.8,11.1,25,262,4,7
2020,Land Rover,Range Rover 3.0,SUV: Standard,3.0,6,AS8,Z,12.2,9.4,11.0,26,258,4,7
2020,Land Rover,Range Rover Td6 Diesel,SUV: Standard,3.0,6,AS8,D,10.7,8.3,9.6,29,256,4,1
2020,Land Rover,Range Rover 5.0 Supercharged,SUV: Standard,5.0,8,AS8,Z,14.4,11.2,12.9,22,305,3,3
2020,Land Rover,Range Rover 5.0 Supercharged LWB,SUV: Standard,5.0,8,AS8,Z,14.4,11.3,13.0,22,305,3,3
2020,Land Rover,Range Rover SVAutobiography Dynamic,SUV: Standard,5.0,8,AS8,Z,17.1,12.6,15.1,19,354,2,3
2020,Land Rover,Range Rover SVAutobiography LWB,SUV: Standard,5.0,8,AS8,Z,17.9,12.7,15.5,18,365,2,3
2020,Land Rover,Range Rover Sport 3.0,SUV: Standard,3.0,6,AS8,Z,12.6,9.6,11.3,25,264,4,7
2020,Land Rover,Range Rover Sport Td6 Diesel,SUV: Standard,3.0,6,AS8,D,10.7,8.3,9.6,29,256,4,1
2020,Land Rover,Range Rover Sport Supercharged,SUV: Standard,5.0,8,AS8,Z,14.1,10.7,12.6,22,294,3,3
2020,Land Rover,Range Rover Sport SVR,SUV: Standard,5.0,8,AS8,Z,16.2,12.0,14.3,20,336,2,3
2020,Land Rover,Range Rover Evoque P250,SUV: Small,2.0,4,AS9,Z,11.8,8.7,10.4,27,245,5,7
2020,Land Rover,Range Rover Evoque P300,SUV: Small,2.0,4,AS9,Z,11.4,8.9,10.3,27,242,5,7
2020,Land Rover,Range Rover Velar P250,SUV: Small,2.0,4,AS8,Z,11.2,8.9,10.2,28,238,5,7
2020,Land Rover,Range Rover Velar P300,SUV: Small,2.0,4,AS8,Z,11.7,9.2,10.6,27,248,4,7
2020,Land Rover,Range Rover Velar P340,SUV: Small,3.0,6,AS8,Z,13.0,10.0,11.6,24,273,4,7
2020,Land Rover,Range Rover Velar P380,SUV: Small,3.0,6,AS8,Z,13.0,10.0,11.6,24,273,4,7
2020,Land Rover,Range Rover Velar SVAutobiography Dynamic,SUV: Small,5.0,8,AS8,Z,15.2,11.5,13.5,21,318,3,3
2020,Lexus,ES 300h,Mid-size,2.5,4,AS6,X,5.5,5.2,5.3,53,124,10,7
2020,Lexus,ES 350,Mid-size,3.5,6,AS8,X,10.7,7.2,9.1,31,213,5,5
2020,Lexus,ES 350 F SPORT,Mid-size,3.5,6,AS8,X,10.9,7.5,9.4,30,219,5,5
2020,Lexus,GS 350 AWD,Mid-size,3.5,6,AS6,Z,12.3,9.1,10.9,26,254,4,5
2020,Lexus,GS F,Compact,5.0,8,AS8,Z,14.9,9.7,12.5,23,293,3,5
2020,Lexus,GX 460,SUV: Standard,4.6,8,AS6,Z,16.2,12.3,14.5,19,337,2,3
2020,Lexus,IS 300,Compact,2.0,4,AS8,Z,11.0,7.6,9.5,30,220,5,5
2020,Lexus,IS 300 AWD,Compact,3.5,6,AS6,Z,12.3,9.1,10.9,26,254,4,5
2020,Lexus,IS 350 AWD,Compact,3.5,6,AS6,Z,12.3,9.1,10.9,26,254,4,5
2020,Lexus,LC 500,Subcompact,5.0,8,AS10,Z,15.1,9.5,12.6,22,294,3,5
2020,Lexus,LC 500h,Subcompact,3.5,6,AV10,Z,9.0,7.1,8.1,35,189,6,7
2020,Lexus,LS 500 AWD,Mid-size,3.4,6,AS10,Z,13.2,8.7,11.1,25,262,4,3
2020,Lexus,LS 500h AWD,Mid-size,3.5,6,AV10,Z,10.3,7.7,9.1,31,214,5,7
2020,Lexus,LX 570,SUV: Standard,5.7,8,AS8,Z,19.2,14.3,16.9,17,395,1,3
2020,Lexus,NX 300 AWD,SUV: Small,2.0,4,AS6,Z,10.7,8.5,9.7,29,226,5,3
2020,Lexus,NX 300 AWD F SPORT,SUV: Small,2.0,4,AS6,Z,10.8,8.9,9.9,29,232,5,3
2020,Lexus,NX 300h AWD,SUV: Small,2.5,4,AV6,X,7.2,7.9,7.5,38,176,7,7
2020,Lexus,RC 300 AWD,Subcompact,3.5,6,AS6,Z,13.1,9.8,11.2,25,262,4,5
2020,Lexus,RC 350 AWD,Subcompact,3.5,6,AS6,Z,13.1,9.8,11.2,25,262,4,5
2020,Lexus,RC F,Subcompact,5.0,8,AS8,Z,14.4,9.6,12.2,23,285,3,5
2020,Lexus,RX 350 AWD,SUV: Small,3.5,6,AS8,X,12.2,9.0,10.8,26,252,4,5
2020,Lexus,RX 350 L AWD,SUV: Small,3.5,6,AS8,X,13.1,9.4,11.1,25,268,4,5
2020,Lexus,RX 450h AWD,SUV: Standard,3.5,6,AV6,Z,7.5,8.4,7.9,36,185,7,7
2020,Lexus,RX 450h L AWD,SUV: Standard,3.5,6,AV6,Z,8.1,8.4,8.1,35,190,6,7
2020,Lexus,UX 200,Mid-size,2.0,4,AS10,X,8.0,6.3,7.2,39,168,7,6
2020,Lexus,UX 250h AWD,Compact,2.0,4,AV6,X,5.7,6.2,6.0,47,140,9,6
2020,Lincoln,Aviator,SUV: Standard,3.0,6,AS10,X,13.7,9.7,11.9,24,280,4,5
2020,Lincoln,Continental AWD,Full-size,2.7,6,AS6,X,14.0,9.5,12.0,24,281,4,5
2020,Lincoln,Continental AWD,Full-size,3.0,6,AS6,X,14.5,9.8,12.3,23,289,3,5
2020,Lincoln,Continental AWD,Full-size,3.7,6,AS6,X,14.3,9.7,12.2,23,287,3,3
2020,Lincoln,Corsair AWD,SUV: Small,2.0,4,AS8,X,11.1,8.1,9.8,29,229,5,5
2020,Lincoln,Corsair AWD,SUV: Small,2.3,4,AS8,X,11.1,8.2,9.8,29,230,5,5
2020,Lincoln,MKZ AWD,Mid-size,2.0,4,AS6,X,12.1,8.4,10.4,27,245,5,5
2020,Lincoln,MKZ Hybrid,Mid-size,2.0,4,AV,X,5.5,5.7,5.6,50,131,9,7
2020,Lincoln,Nautilus AWD,SUV: Small,2.0,4,AS8,X,12.0,9.6,10.7,26,250,4,5
2020,Lincoln,Nautilus AWD,SUV: Small,2.7,6,AS8,X,12.5,9.2,11.0,26,258,4,5
2020,Lincoln,Navigator 4X4,SUV: Standard,3.5,6,AS10,X,15.0,11.5,13.4,21,315,3,5
2020,Maserati,Ghibli,Mid-size,3.0,6,AS8,Z,14.1,9.8,12.2,23,286,3,1
2020,Maserati,Ghibli S,Mid-size,3.0,6,AS8,Z,14.1,9.8,12.2,23,286,3,1
2020,Maserati,Ghibli S Q4,Mid-size,3.0,6,AS8,Z,14.7,9.9,12.6,22,295,3,1
2020,Maserati,Levante,SUV: Standard,3.0,6,AS8,Z,15.9,11.1,13.7,21,324,3,1
2020,Maserati,Levante S,SUV: Standard,3.0,6,AS8,Z,15.9,11.1,13.7,21,324,3,1
2020,Maserati,Levante GTS,SUV: Standard,3.8,8,AS8,Z,17.3,12.9,15.3,18,360,2,1
2020,Maserati,Levante Trofeo,SUV: Standard,3.8,8,AS8,Z,17.3,12.9,15.3,18,360,2,1
2020,Maserati,Quattroporte S,Full-size,3.0,6,AS8,Z,14.1,9.8,12.2,23,286,3,1
2020,Maserati,Quattroporte S Q4,Full-size,3.0,6,AS8,Z,15.0,10.3,12.8,22,301,3,1
2020,Maserati,Quattroporte GTS,Full-size,3.8,8,AS8,Z,16.0,10.8,13.7,21,321,3,1
2020,Mazda,CX-3,Compact,2.0,4,AS6,X,8.3,6.9,7.7,37,179,7,3
2020,Mazda,CX-3 (SIL),Compact,2.0,4,M6,X,8.8,7.0,8.0,35,186,7,3
2020,Mazda,CX-3 4WD,Compact,2.0,4,AS6,X,8.6,7.4,8.1,35,189,6,3
2020,Mazda,CX-30,SUV: Small,2.0,4,AS6,X,8.9,7.1,8.1,35,189,6,7
2020,Mazda,CX-30,SUV: Small,2.5,4,AS6,X,9.3,7.1,8.3,34,194,6,7
2020,Mazda,CX-30 4WD,SUV: Small,2.0,4,AS6,X,9.4,7.7,8.6,33,202,6,7
2020,Mazda,CX-30 4WD,SUV: Small,2.5,4,AS6,X,9.9,7.7,8.9,32,208,6,7
2020,Mazda,CX-30 4WD (Cylinder Deactivation),SUV: Small,2.5,4,AS6,X,9.5,7.4,8.6,33,200,6,7
2020,Mazda,CX-5,SUV: Small,2.5,4,AS6,X,9.7,7.8,8.8,32,206,6,7
2020,Mazda,CX-5 (Cylinder Deactivation),SUV: Small,2.5,4,AS6,X,9.3,7.6,8.5,33,201,6,7
2020,Mazda,CX-5 4WD,SUV: Small,2.5,4,AS6,X,10.2,8.2,9.3,30,217,5,7
2020,Mazda,CX-5 4WD (Cylinder Deactivation),SUV: Small,2.5,4,AS6,X,9.8,7.9,9.0,31,209,5,7
2020,Mazda,CX-5 Turbo 4WD,SUV: Small,2.5,4,AS6,X,10.8,8.7,9.8,29,230,5,5
2020,Mazda,CX-9 4WD,SUV: Small,2.5,4,AS6,X,11.6,9.1,10.5,27,244,5,5
2020,Mazda,Mazda3 4-Door,Compact,2.0,4,AS6,X,8.4,6.6,7.6,37,178,7,7
2020,Mazda,Mazda3 4-Door (SIL),Compact,2.0,4,M6,X,8.7,6.4,7.7,37,180,7,7
2020,Mazda,Mazda3 4-Door,Compact,2.5,4,AS6,X,8.8,6.4,7.7,37,181,7,7
2020,Mazda,Mazda3 4-Door (Cylinder Deactivation),Compact,2.5,4,AS6,X,8.8,6.6,7.8,36,183,7,7
2020,Mazda,Mazda3 4-Door 4WD,Compact,2.5,4,AS6,X,9.2,7.0,8.2,34,192,6,7
2020,Mazda,Mazda3 5-Door,Mid-size,2.0,4,AS6,X,8.6,6.7,7.7,37,181,7,7
2020,Mazda,Mazda3 5-Door (SIL),Mid-size,2.0,4,M6,X,8.7,6.6,7.8,36,181,7,7
2020,Mazda,Mazda3 5-Door,Mid-size,2.5,4,AS6,X,9.0,6.8,8.0,35,187,7,7
2020,Mazda,Mazda3 5-Door (SIL),Mid-size,2.5,4,M6,X,9.2,6.6,8.1,35,189,6,7
2020,Mazda,Mazda3 5-Door 4WD,Mid-size,2.5,4,AS6,X,9.8,7.4,8.7,32,204,6,7
2020,Mazda,Mazda6,Mid-size,2.5,4,AS6,X,9.0,6.7,8.0,35,188,6,7
2020,Mazda,Mazda6 Turbo,Mid-size,2.5,4,AS6,X,10.0,7.5,8.9,32,208,6,3
2020,Mazda,MX-5,Two-seater,2.0,4,AS6,Z,9.0,6.6,7.9,36,186,7,3
2020,Mazda,MX-5 (SIL),Two-seater,2.0,4,M6,Z,9.0,7.0,8.1,35,189,6,3
2020,Mercedes-Benz,A 220 4MATIC ,Subcompact,2.0,4,AM7,Z,9.8,7.0,8.6,33,201,6,5
2020,Mercedes-Benz,A 250 4MATIC Hatch,Station wagon: Small,2.0,4,AM7,Z,9.4,6.9,8.3,34,195,6,5
2020,Mercedes-Benz,AMG A 35 4MATIC,Subcompact,2.0,4,AM7,Z,9.9,7.5,8.9,32,207,6,5
2020,Mercedes-Benz,AMG A 35 4MATIC Hatch,Station wagon: Small,2.0,4,AM7,Z,10.3,7.9,9.2,31,215,5,5
2020,Mercedes-Benz,AMG C 43 4MATIC,Compact,3.0,6,A9,Z,12.4,8.7,10.7,26,253,4,5
